lat,lon,name,qs_rank,ti_rank,sh_rank,rank,invRank,EN,DE,FR,IT,ES,PT,RU,ZH,JA,AR
32.2318851,-110.9501094,University of Arizona,230,161,99,160,0.006122448979591836,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
49.0119199,8.4170303,Karlsruhe Institute of Technology,107,133,250.5,160,0.0061162079510703364,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
48.2131855,16.3600504,University of Vienna,154,165,175.5,160,0.006066734074823053,Austria,Österreich,Autriche,Austria,Austria,Áustria,Австрия,奥地利,オーストリア,النمسا
55.7855742,12.521381,Technical University of Denmark,116,153,175.5,150,0.006749156355455569,Denmark,Dänemark,Danemark,Danimarca,Dinamarca,Dinamarca,Дания,丹麦,デンマーク,الدنمارك
-23.5916604,-46.6490459,University of São Paulo,121,-,175.5,150,0.006745362563237774,Brazil,Brasilien,Brésil,Brasile,Brasil,Brasil,Бразилия,巴西,ブラジル,البرازيل
43.0779575,141.340013,Hokkaido University,122,-,175.5,150,0.0067226890756302525,Japan,Japan,Japon,Giappone,Japón,Japão,Япония,日本,日本,اليابان
25.0173405,121.5397518,National Taiwan University,76,198,175.5,150,0.006674082313681868,"Taiwan, Province of China","Taiwan, Province of China","Taïwan, Province de Chine",Taiwan,Provincia china de Taiwán,"Taiwan, Província da China",Тайвань (провинция Китайской Народной Республики),中国台湾省,台湾、中国の省,مقاطعة تايوان الصينية
51.8193148,5.8568877,Radboud University Nijmegen,204,122,125.5,150,0.006644518272425249,Netherlands,Niederlande,Pays-Bas,Paesi Bassi,Países Bajos,Holanda,Нидерланды,荷兰,オランダ,هولندا
38.0335529,-78.5079772,University of Virginia,173,113,175.5,150,0.006500541711809317,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
50.7371369,-3.5351475,University of Exeter,158,130,175.5,150,0.006472491909385114,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
48.6976847,2.1764839,University of Paris-Sud,242,181,41,150,0.006465517241379311,France,Frankreich,France,Francia,Francia,França,Франция,法国,フランス,فرنسا
43.1305531,-77.6260033,University of Rochester,186,153,125.5,150,0.006458557588805166,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
50.7267715,7.0865227,University of Bonn,239,100,125.5,150,0.006458557588805166,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
31.7945578,35.2414009,Hebrew University of Jerusalem,145,-,125.5,140,0.0073937153419593345,Israel,Israel,Israël,Israele,Israel,Israel,Израиль,以色列,イスラエル,إسرائيل
50.6696875,4.6155909,Université catholique de Louvain,153,129,125.5,140,0.007361963190184048,Belgium,Belgien,Belgique,Belgio,Bélgica,Bélgica,Бельгия,比利时,ベルギー,بلجيكا
29.6436325,-82.3549302,University of Florida,178,143,88,140,0.007334963325183373,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
45.5056156,-73.6137592,Université de Montréal,130,108,175.5,140,0.007255139056831922,Canada,Kanada,Canada,Canada,Canadá,Canadá,Канада,加拿大,カナダ,كندا
22.3371397,114.172793,City University of Hong Kong,49,119,250.5,140,0.007168458781362007,Hong Kong,Hong Kong,Hong-Kong,Hong Kong,Hong Kong,Hong Kong,Гонконг,香港,香港,هونغ كونغ
51.5240671,-0.0403745,"Queen Mary, University of London",127,121,175.5,140,0.0070838252656434475,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
54.7649859,-1.5782029,University of Durham,78,97,250.5,140,0.007050528789659224,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
48.5294782,9.043774,University of Tübingen,164,94,175.5,140,0.006920415224913495,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
31.201001,121.432841,Shanghai Jiao Tong University,62,188,125.5,130,0.007989347536617843,China,China,Chine,Cina,China,China,Китай,中国,中国,الصين
33.6075228,-112.1598496,Arizona State University,-,-,125.5,130,0.00796812749003984,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
29.710529,-95.396241,Baylor College of Medicine,-,-,125.5,130,0.00796812749003984,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
40.7898695,-73.9533616,Icahn School of Medicine at Mount Sinai,-,-,125.5,130,0.00796812749003984,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
29.7071962,-95.3966904,The University of Texas M. D. Anderson Cancer Center,-,-,125.5,130,0.00796812749003984,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
52.342151,14.5542827,Viadrina European University,-,-,125.5,130,0.00796812749003984,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
50.9362861,-1.3980274,University of Southampton,-,-,125.5,130,0.00796812749003984,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
31.9045055,34.8083407,Weizmann Institute of Science,-,-,125.5,130,0.00796812749003984,Israel,Israel,Israël,Israele,Israel,Israel,Израиль,以色列,イスラエル,إسرائيل
52.5264618,13.3766245,Charité - Universitätsmedizin Berlin,-,126,-,130,0.007936507936507936,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
47.9935441,7.8459496,University of Freiburg,171,82,125.5,130,0.007926023778071334,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
53.3437935,-6.2545716,Trinity College Dublin,88,117,175.5,130,0.007884362680683312,Ireland,Irland,Irlande,Irlanda,Irlanda,Irlanda,Ирландия,爱尔兰,アイルランド,أيرلندا
55.7039349,37.5286696,Moscow State University,95,194,93,130,0.007853403141361256,Russian Federation,Russische Föderation,Fédération de Russie,Russia,Rusia,Federação Russa,Российская Федерация,俄罗斯,ロシア,روسيا
36.3693921,127.3640249,KAIST,41,95,250.5,130,0.0077619663648124185,Republic of Korea,Republik Korea,République de Corée,Corea del Sud,República de Corea,República da Coreia,Республика Корея,韩国,大韓民国,كوريا
51.5408116,9.9374005,University of Göttingen,181,113,95,130,0.007712082262210798,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
30.263944,120.123279,Zhejiang University,87,177,125.5,130,0.007702182284980744,China,China,Chine,Cina,China,China,Китай,中国,中国,الصين
46.9504896,7.438119,University of Bern,167,105,125.5,130,0.007547169811320755,Switzerland,Schweiz,Suisse,Svizzera,Suiza,Suíça,Швейцария,瑞士,スイス,سويسرا
51.4866271,-3.1788641,Cardiff University,137,162,99,130,0.007537688442211056,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
59.363154,18.060776,Stockholm University,195,134,74,130,0.007444168734491314,Sweden,Schweden,Suède,Svezia,Suecia,Suécia,Швеция,瑞典,スウェーデン,السويد
35.6051229,139.6835302,Tokyo Institute of Technology,56,-,175.5,120,0.008639308855291577,Japan,Japan,Japon,Giappone,Japón,Japão,Япония,日本,日本,اليابان
59.9399586,10.7217496,University of Oslo,142,146,62,120,0.008571428571428572,Norway,Norwegen,Norvège,Norvegia,Noruega,Noruega,Норвегия,挪威,ノルウェー,النرويج
52.4508168,-1.9305135,University of Birmingham,84,141,125.5,120,0.008559201141226819,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
31.821994,117.28059,University of Science and Technology of China,97,132,125.5,120,0.008462623413258109,China,China,Chine,Cina,China,China,Китай,中国,中国,الصين
52.938636,-1.1951582,University of Nottingham,84,147,125.5,120,0.008415147265077139,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
42.701848,-84.4821719,Michigan State University,149,83,125.5,120,0.008391608391608392,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
53.8066815,-1.5550328,University of Leeds,101,139,125.5,120,0.008207934336525308,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
-34.920603,138.6062277,University of Adelaide,109,134,125.5,120,0.00814111261872456,Australia,Australien,Australie,Australia,Australia,Austrália,Австралия,澳大利亚,オーストラリア,أستراليا
36.1447034,-86.8026551,Vanderbilt University,212,105,52,120,0.008130081300813009,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
33.7925195,-84.3239989,Emory University,147,98,125.5,120,0.008097165991902834,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
52.452526400000004,13.2896787,Free University of Berlin,125,88,-,110,0.009389671361502348,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
22.3363998,114.2654655,The Hong Kong University of Science and Technology,30,44,250.5,110,0.009244992295839752,Hong Kong,Hong Kong,Hong-Kong,Hong Kong,Hong Kong,Hong Kong,Гонконг,香港,香港,هونغ كونغ
40.007581,-105.2659417,University of Colorado Boulder,182,100,43,110,0.009230769230769232,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
33.6404952,-117.8442962,"University of California, Irvine",164,99,64,110,0.009174311926605505,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
53.5232189,-113.5263186,University of Alberta,90,119,125.5,110,0.008968609865470852,Canada,Kanada,Canada,Canada,Canadá,Canadá,Канада,加拿大,カナダ,كندا
47.5602535,7.5826,University of Basel,149,95,95,110,0.008849557522123894,Switzerland,Schweiz,Suisse,Svizzera,Suiza,Suíça,Швейцария,瑞士,スイス,سويسرا
50.935742,-1.3966381,University of Southampton,102,126,-,110,0.008771929824561403,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
3.1201114,101.6543903,University of Malaya,114,-,-,110,0.008771929824561403,Malaysia,Malaysia,Malaisie,Malesia,Malasia,Malásia,Малайзия,马来西亚,マレーシア,ماليزيا
35.153491,136.967573,Nagoya University,116,-,84,100,0.01,Japan,Japan,Japon,Giappone,Japón,Japão,Япония,日本,日本,اليابان
51.0465619,3.7279181,Ghent University,125,107,69,100,0.009966777408637875,Belgium,Belgien,Belgique,Belgio,Bélgica,Bélgica,Бельгия,比利时,ベルギー,بلجيكا
38.253834,140.874074,Tohoku University,76,-,125.5,100,0.009925558312655087,Japan,Japan,Japon,Giappone,Japón,Japão,Япония,日本,日本,اليابان
40.4443533,-79.960835,University of Pittsburgh,142,100,68,100,0.00967741935483871,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
53.3809409,-1.4879469,University of Sheffield,82,104,125.5,100,0.009630818619582666,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
51.9845558,5.6657696,Wageningen University & Research,124,64,125.5,100,0.009569377990430622,Netherlands,Niederlande,Pays-Bas,Paesi Bassi,Países Bajos,Holanda,Нидерланды,荷兰,オランダ,هولندا
55.7119483,13.203493,Lund University,78,93,125.5,99,0.010118043844856662,Sweden,Schweden,Suède,Svezia,Suecia,Suécia,Швеция,瑞典,スウェーデン,السويد
51.9962559,4.3758659,Delft University of Technology,54,63,175.5,98,0.010256410256410256,Netherlands,Niederlande,Pays-Bas,Paesi Bassi,Países Bajos,Holanda,Нидерланды,荷兰,オランダ,هولندا
56.1681384,10.2030118,Aarhus University,119,109,65,98,0.010238907849829351,Denmark,Dänemark,Danemark,Danimarca,Dinamarca,Dinamarca,Дания,丹麦,デンマーク,الدنمارك
48.8471036,2.357499,University of Paris VI: Pierre-and-Marie-Curie University,131,123,40,98,0.01020408163265306,France,Frankreich,France,Francia,Francia,França,Франция,法国,フランス,فرنسا
-31.981179,115.8199096,The University of Western Australia,93,111,91,98,0.01016949152542373,Australia,Australien,Australie,Australia,Australia,Austrália,Австралия,澳大利亚,オーストラリア,أستراليا
51.91752,4.525585,Erasmus University Rotterdam,147,72,73,97,0.010273972602739727,Netherlands,Niederlande,Pays-Bas,Paesi Bassi,Países Bajos,Holanda,Нидерланды,荷兰,オランダ,هولندا
46.199444,6.1451157,University of Geneva,98,130,60,96,0.010416666666666666,Switzerland,Schweiz,Suisse,Svizzera,Suiza,Suíça,Швейцария,瑞士,スイス,سويسرا
43.260879,-79.9192254,McMaster University,140,78,66,95,0.01056338028169014,Canada,Kanada,Canada,Canada,Canadá,Canadá,Канада,加拿大,カナダ,كندا
31.2974197,121.5036178,Fudan University,40,116,125.5,94,0.010657193605683837,China,China,Chine,Cina,China,China,Китай,中国,中国,الصين
34.8220139,135.5244676,Osaka University,63,-,125.5,94,0.010610079575596816,Japan,Japan,Japon,Giappone,Japón,Japão,Япония,日本,日本,اليابان
52.517883,13.3936551,Humboldt University of Berlin,120,62,-,91,0.01098901098901099,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
52.3792525,-1.5614704,University of Warwick,57,91,125.5,91,0.010968921389396709,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
55.8721211,-4.2882005,University of Glasgow,65,80,125.5,90,0.011090573012939002,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
47.3743221,8.5509812,University of Zurich,73,136,58,89,0.011235955056179775,Switzerland,Schweiz,Suisse,Svizzera,Suiza,Suíça,Швейцария,瑞士,スイス,سويسرا
52.1571485,4.485209,Leiden University,109,67,88,88,0.011363636363636364,Netherlands,Niederlande,Pays-Bas,Paesi Bassi,Países Bajos,Holanda,Нидерланды,荷兰,オランダ,هولندا
59.8509005,17.6300093,Uppsala University,112,86,63,87,0.011494252873563218,Sweden,Schweden,Suède,Svezia,Suecia,Suécia,Швеция,瑞典,スウェーデン,السويد
38.5382322,-121.7617125,"University of California, Davis",118,54,85,86,0.011673151750972763,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
40.7982133,-77.8599084,Pennsylvania State University,93,77,85,85,0.011764705882352941,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
53.2192634,6.5629872,University of Groningen,113,83,59,85,0.011764705882352941,Netherlands,Niederlande,Pays-Bas,Paesi Bassi,Países Bajos,Holanda,Нидерланды,荷兰,オランダ,هولندا
-33.917347,151.2312675,The University of New South Wales,45,85,125.5,85,0.011741682974559686,Australia,Australien,Australie,Australia,Australia,Austrália,Австралия,澳大利亚,オーストラリア,أستراليا
38.9869183,-76.9425543,"University of Maryland, College Park",129,69,53,84,0.01195219123505976,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
34.0223519,-118.285117,University of Southern California,132,66,54,84,0.011904761904761904,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
44.97399,-93.2277285,University of Minnesota,163,56,34,84,0.011857707509881424,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
60.1726348,24.9510419,University of Helsinki,102,90,56,83,0.012096774193548387,Finland,Finnland,Finlande,Finlandia,Finlandia,Finlândia,Финляндия,芬兰,フィンランド,فنلندا
29.7173941,-95.4018312,Rice University,89,86,74,83,0.012048192771084338,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
40.4237054,-86.9211946,Purdue University,105,60,77,81,0.012396694214876032,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
52.3558182,4.9557263,University of Amsterdam,58,59,125.5,81,0.012371134020618558,Netherlands,Niederlande,Pays-Bas,Paesi Bassi,Países Bajos,Holanda,Нидерланды,荷兰,オランダ,هولندا
40.0141905,-83.0309143,Ohio State University,86,70,80,79,0.01271186440677966,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
51.5144077,-0.1173766,London School of Economics,35,25,175.5,78,0.012738853503184714,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
37.459882,126.9519053,Seoul National University,36,74,125.5,78,0.012738853503184714,Republic of Korea,Republik Korea,République de Corée,Corea del Sud,República de Corea,República da Coreia,Республика Корея,韩国,大韓民国,كوريا
42.3504997,-71.1053991,Boston University,81,70,80,77,0.012987012987012988,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
34.4139629,-119.848947,"University of California, Santa Barbara",134,53,45,77,0.012931034482758622,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
41.8267718,-71.4025482,Brown University,53,50,125.5,76,0.01312910284463895,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
22.4162632,114.2109318,The Chinese University of Hong Kong,46,58,125.5,76,0.013071895424836602,Hong Kong,Hong Kong,Hong-Kong,Hong Kong,Hong Kong,Hong Kong,Гонконг,香港,香港,هونغ كونغ
52.0901527,5.1226018,Utrecht University,109,68,47,75,0.013392857142857142,Netherlands,Niederlande,Pays-Bas,Paesi Bassi,Países Bajos,Holanda,Нидерланды,荷兰,オランダ,هولندا
-37.9105238,145.1362182,Monash University,60,80,78,73,0.013761467889908256,Australia,Australien,Australie,Australia,Australia,Austrália,Австралия,澳大利亚,オーストラリア,أستراليا
48.8546601,2.3378212,Paris Sciences et Lettres,-,72,-,72,0.013888888888888888,France,Frankreich,France,Francia,Francia,França,Франция,法国,フランス,فرنسا
55.6802303,12.5724096,University of Copenhagen,73,109,30,71,0.014150943396226414,Denmark,Dänemark,Danemark,Danimarca,Dinamarca,Dinamarca,Дания,丹麦,デンマーク,الدنمارك
44.0224073,-92.4668474,Mayo Medical School,-,-,71,71,0.014084507042253521,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
50.8779545,4.7002953,KU Leuven,71,47,90,69,0.014423076923076924,Belgium,Belgien,Belgique,Belgio,Bélgica,Bélgica,Бельгия,比利时,ベルギー,بلجيكا
-33.888584,151.1873473,University of Sydney,50,61,83,65,0.015463917525773195,Australia,Australien,Australie,Australia,Australia,Austrália,Австралия,澳大利亚,オーストラリア,أستراليا
33.7756178,-84.396285,Georgia Institute of Technology,70,33,85,63,0.01595744680851064,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
1.3483099,103.6831347,Nanyang Technological University,11,52,125.5,63,0.015915119363395226,Singapore,Singapur,Singapour,Singapore,Singapur,Cingapura,Сингапур,新加坡,シンガポール,سنغافورة
51.4584172,-2.6029792,University of Bristol,44,76,61,60,0.016574585635359115,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
38.6487895,-90.3107962,Washington University in St. Louis,100,50,20,57,0.01764705882352941,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
-27.4954306,153.0120301,University of Queensland,47,65,55,56,0.017964071856287425,Australia,Australien,Australie,Australia,Australia,Austrália,Австралия,澳大利亚,オーストラリア,أستراليا
30.2849185,-97.7340567,University of Texas at Austin,67,49,51,56,0.017964071856287425,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
48.8422058,2.3451689,"Ecole normale supérieure, Paris",43,-,69,56,0.017857142857142856,France,Frankreich,France,Francia,Francia,França,Франция,法国,フランス,فرنسا
35.9049122,-79.0469134,University of North Carolina at Chapel Hill,80,56,33,56,0.01775147928994083,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
-35.2776999,149.118527,Australian National University,20,48,97,55,0.01818181818181818,Australia,Australien,Australie,Australia,Australia,Austrália,Австралия,澳大利亚,オーストラリア,أستراليا
48.14966,11.5678602,Technical University of Munich,64,41,50,52,0.01935483870967742,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
49.4191402,8.6702492,Heidelberg University,68,45,42,52,0.01935483870967742,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
48.150806,11.58043,Ludwig Maximilian University of Munich,66,34,57,52,0.01910828025477707,Germany,Deutschland,Allemagne,Germania,Alemania,Alemanha,Германия,德国,ドイツ,ألمانيا
40.4428081,-79.9430128,Carnegie Mellon University,47,24,80,50,0.01986754966887417,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
40.1019523,-88.2271615,University of Illinois at Urbana–Champaign,69,37,37,48,0.02097902097902098,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
32.8156603,-96.8439894,The University of Texas Southwestern Medical Center at Dallas,-,-,48,48,0.020833333333333332,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
35.0262444,135.7808218,Kyoto University,36,74,35,48,0.020689655172413793,Japan,Japan,Japon,Giappone,Japón,Japão,Япония,日本,日本,اليابان
45.5047847,-73.5771511,McGill University,32,42,67,47,0.02127659574468085,Canada,Kanada,Canada,Canada,Canadá,Canadá,Канада,加拿大,カナダ,كندا
39.986913,116.3058739,Peking University,38,27,71,45,0.022058823529411763,China,China,Chine,Cina,China,China,Китай,中国,中国,الصين
1.2966426,103.7763939,National University of Singapore,15,22,91,43,0.0234375,Singapore,Singapur,Singapour,Singapore,Singapur,Cingapura,Сингапур,新加坡,シンガポール,سنغافورة
46.5190557,6.5667576,École polytechnique fédérale de Lausanne,12,38,76,42,0.023809523809523808,Switzerland,Schweiz,Suisse,Svizzera,Suiza,Suíça,Швейцария,瑞士,スイス,سويسرا
53.4668498,-2.2338837,University of Manchester,34,54,38,42,0.023809523809523808,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
43.076592,-89.4124875,University of Wisconsin–Madison,55,43,28,42,0.023809523809523808,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
59.3481484,18.0236579,Karolinska Institutet,-,38,44,41,0.024390243902439025,Sweden,Schweden,Suède,Svezia,Suecia,Suécia,Швеция,瑞典,スウェーデン,السويد
49.2606052,-123.2459938,University of British Columbia,51,34,31,39,0.025862068965517244,Canada,Kanada,Canada,Canada,Canadá,Canadá,Канада,加拿大,カナダ,كندا
-37.7963689,144.9611738,University of Melbourne,41,32,39,37,0.026785714285714284,Australia,Australien,Australie,Australia,Australia,Austrália,Австралия,澳大利亚,オーストラリア,أستراليا
40.7625706,-73.9556889,The Rockefeller University,-,-,36,36,0.027777777777777776,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
40.7295134,-73.9964609,New York University,52,27,29,36,0.027777777777777776,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
51.5114864,-0.115997,King's College London,23,36,46,35,0.02857142857142857,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
39.9996674,116.3264439,Tsinghua University,25,30,48,34,0.029126213592233007,China,China,Chine,Cina,China,China,Китай,中国,中国,الصين
35.7126775,139.761989,University of Tokyo,28,46,24,33,0.030612244897959186,Japan,Japan,Japon,Giappone,Japón,Japão,Япония,日本,日本,اليابان
22.2829989,114.1370848,The University of Hong Kong,26,40,-,33,0.030303030303030304,Hong Kong,Hong Kong,Hong-Kong,Hong Kong,Hong Kong,Hong Kong,Гонконг,香港,香港,هونغ كونغ
47.6553351,-122.3035199,University of Washington,61,25,13,33,0.030303030303030304,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
32.8800604,-117.2340135,"University of California, San Diego",38,31,15,28,0.03571428571428571,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
55.9445158,-3.1892413,University of Edinburgh,23,27,32,27,0.03658536585365854,United Kingdom,Vereinigtes Königreich,Royaume-Uni,Regno Unito,Reino Unido,Reino Unido,Британия,英国,英国,المملكة المتحدة
43.6628917,-79.3956564,University of Toronto,31,22,23,25,0.03947368421052632,Canada,Kanada,Canada,Canada,Canadá,Canadá,Канада,加拿大,カナダ,كندا
42.0564594,-87.675267,Northwestern University,28,20,22,23,0.04285714285714286,United States,Vereinigte Staaten,États-Unis,Stati Uniti d'America,Estados Unidos,Estados Unidos,Соединенные Штаты Америки,美国,米国,الولايات المتحدة
